cust_id;tran_id;tran_amt;principal_amt;interest_amt;new_balance;tran_date;tran_time;channel;tran_code
1363272;14;108.19;108.19;0.00;150.71;25.8.1995;185536;B ;DP  
1362827;53;0.96;0.00;0.96;385.59;30.11.1995;235959;  ;IN  
1363271;21;0.33;0.00;0.33;260.58;30.9.1995;235959;  ;IN  
1362604;22;-256.92;-256.92;0.00;209.01;23.9.1995;150222;B ;WD  
1362993;15;0.00;0.00;0.00;48.87;10.7.1995;93711;V ;IQ  
1362548;6;0.31;0.00;0.31;252.10;30.6.1995;235959;  ;IN  
1363342;27;0.24;0.00;0.24;195.29;30.6.1995;235959;  ;IN  
1362880;30;-220.05;-220.05;0.00;62.28;14.5.1995;145151;K ;TR  
1363010;4;-40.00;-40.00;0.00;454.18;13.2.1995;93356;A ;WD  
1363037;3;1.63;0.00;1.63;1304.13;28.2.1995;235959;  ;IN  
1363490;2;2.84;0.00;2.84;2272.96;28.2.1995;235959;  ;IN  
1362567;13;117.38;117.38;0.00;3554.01;21.3.1995;165157;A ;DP  
1363261;24;1.74;0.00;1.74;697.45;31.5.1995;235959;  ;IN  
1362622;2;-225.95;-225.95;0.00;8997.39;23.1.1995;165753;B ;WD  
1362955;14;0.41;0.00;0.41;326.03;31.8.1995;235959;  ;IN  
1362829;20;0.00;0.00;0.00;3724.52;15.12.1995;200312;V ;IQ  
1362659;35;-60.00;-60.00;0.00;243.46;4.11.1995;63837;A ;WD  
1363035;3;1.85;0.00;1.85;739.91;31.3.1995;235959;  ;IN  
1363241;22;-80.00;-80.00;0.00;196.06;2.7.1995;141006;A ;WD  
1362864;5;0.22;0.00;0.22;174.99;31.5.1995;235959;  ;IN  
1363270;11;1.41;0.00;1.41;564.36;30.11.1995;235959;  ;IN  
1363377;5;1.99;0.00;1.99;799.46;28.2.1995;235959;  ;IN  
1362708;26;-160.00;-160.00;0.00;4306.88;8.10.1995;202123;A ;WD  
1362903;21;-200.00;-200.00;0.00;3315.60;22.12.1995;114206;A ;WD  
1362746;4;2.84;0.00;2.84;2274.41;30.4.1995;235959;  ;IN  
1362838;29;0.00;0.00;0.00;569.88;19.6.1995;111154;K ;IQ  
1362777;48;-215.70;-215.70;0.00;98.71;21.11.1995;134048;A ;TR  
1362550;1;1.60;0.00;1.60;640.27;31.1.1995;235959;  ;IN  
1363081;3;0.10;0.00;0.10;83.59;31.1.1995;235959;  ;IN  
1363088;25;0.00;0.00;0.00;1544.67;1.10.1995;143118;V ;IQ  
1363064;18;-114.26;-114.26;0.00;1140.84;20.8.1995;91633;B ;WD  
1362815;4;1.50;0.00;1.50;600.30;30.4.1995;235959;  ;IN  
1363316;8;-152.10;-152.10;0.00;405.05;5.6.1995;133421;E ;TR  
1362918;13;-20.00;-20.00;0.00;250.09;11.10.1995;75548;A ;WD  
1362505;8;1.3;0.00;1.3;828.94;31.3.1995;235959;  ;IN  
1363392;19;301.99;301.99;0.00;320.49;16.10.1995;131158;E ;DP  
1363080;3;0.40;0.00;0.40;322.36;31.3.1995;235959;  ;IN  
1363203;31;199.55;199.55;0.00;3513.58;21.11.1995;61546;A ;DP  
1363160;15;0.28;0.00;0.28;228.19;31.5.1995;235959;  ;IN  
1363035;12;1.89;0.00;1.89;756.72;31.12.1995;235959;  ;IN  
1362720;9;3.53;0.00;3.53;1414.88;30.4.1995;235959;  ;IN  
1362877;7;144.48;144.48;0.00;674.56;11.3.1995;191444;A ;DP  
1363140;6;0.40;0.00;0.40;316.51;31.3.1995;235959;  ;IN  
1362685;23;2.21;0.00;2.21;1773.22;30.11.1995;235959;  ;IN  
1363078;3;137.49;137.49;0.00;140.99;29.3.1995;223001;A ;DP  
1362573;25;25.77;0.00;25.77;10332.19;31.8.1995;235959;  ;IN  
1362993;14;0.06;0.00;0.06;48.87;30.6.1995;235959;  ;IN  
1362781;6;2.43;0.00;2.43;976.08;30.6.1995;235959;  ;IN  
1362972;12;-661.71;-661.71;0.00;17.29;10.5.1995;115806;B ;WD  
1363270;37;-28.15;-28.15;0.00;28.14;24.12.1995;145819;B ;WD  
1362903;10;23.45;23.45;0.00;3378.34;17.10.1995;100516;B ;DP  
1362513;22;71.95;71.95;0.00;96.46;26.10.1995;90509;A ;DP  
1363150;22;-142.54;-142.54;0.00;375.46;12.7.1995;214644;B ;WD  
1362949;19;0.00;0.00;0.00;839.28;3.9.1995;204244;A ;IQ  
1363454;9;164.33;164.33;0.00;865.13;31.5.1995;34222;A ;DP  
1362827;51;111.28;111.28;0.00;404.63;9.11.1995;125753;A ;DP  
1363264;24;0.00;0.00;0.00;371.53;24.7.1995;103855;V ;IQ  
1363142;5;0.50;0.00;0.50;401.12;31.5.1995;235959;  ;IN  
1363361;7;0.00;0.00;0.00;728.52;2.3.1995;115923;V ;IQ  
1362525;31;-74.45;-74.45;0.00;74.44;19.10.1995;205837;V ;TR  
1363327;15;-143.25;-143.25;0.00;345.89;31.7.1995;12736;B ;WD  
1362894;20;2.80;0.00;2.80;1124.77;31.8.1995;235959;  ;IN  
1363445;22;1.44;0.00;1.44;578.63;31.8.1995;235959;  ;IN  
1362609;29;-275.16;-275.16;0.00;49.27;25.12.1995;40842;K ;TR  
1362513;15;0.16;0.00;0.16;126.42;31.7.1995;235959;  ;IN  
1363043;29;146.28;146.28;0.00;999.89;13.10.1995;            ;M ;DP  
1362742;2;1.2;0.00;1.2;814.16;31.1.1995;235959;  ;IN  
1362930;8;-80.00;-80.00;0.00;994.66;26.3.1995;211127;A ;WD  
1362509;36;84.79;84.79;0.00;606.24;1.6.1995;134105;A ;DP  
1362858;27;2.18;0.00;2.18;875.08;30.9.1995;235959;  ;IN  
1363348;14;-954.83;-954.83;0.00;0.07;3.5.1995;42827;B ;TR  
1362985;23;0.00;0.00;0.00;979.71;10.9.1995;220240;V ;IQ  
1362843;18;0.46;0.00;0.46;368.12;31.8.1995;235959;  ;IN  
1363452;32;-141.97;-141.97;0.00;2109.84;30.12.1995;163525;A ;TR  
1363071;3;-140.00;-140.00;0.00;2196.56;22.1.1995;230742;A ;WD  
1362512;11;0.36;0.00;0.36;289.05;31.3.1995;235959;  ;IN  
1363011;17;-1010.26;-1010.26;0.00;1010.26;27.7.1995;152035;C ;TR  
1363268;6;0.68;0.00;0.68;548.26;30.4.1995;235959;  ;IN  
1363070;3;2.6;0.00;2.6;825.53;31.3.1995;235959;  ;IN  
1362570;1;0.21;0.00;0.21;171.76;31.1.1995;235959;  ;IN  
1362855;31;0.20;0.00;0.20;161.04;31.12.1995;235959;  ;IN  
1363025;3;0.00;0.00;0.00;833.29;10.1.1995;144818;V ;IQ  
1363064;8;0.17;0.00;0.17;135.12;30.6.1995;235959;  ;IN  
1362698;7;-200.00;-200.00;0.00;282.48;5.1.1995;64101;A ;WD  
1362701;16;-100.00;-100.00;0.00;642.72;1.10.1995;205556;A ;WD  
1363377;18;4.3;0.00;4.3;1617.10;31.8.1995;235959;  ;IN  
1362887;7;-539.48;-539.48;0.00;2012.89;5.1.1995;13331;A ;TR  
1362759;2;-40.00;-40.00;0.00;114.89;20.1.1995;192035;A ;WD  
1363339;1;-18.43;-18.43;0.00;163.96;4.1.1995;151404;B ;WD  
1362804;8;492.91;492.91;0.00;509.49;20.4.1995;193208;B ;DP  
1363182;7;7.96;0.00;7.96;3191.79;31.7.1995;235959;  ;IN  
1362767;26;1.37;0.00;1.37;1098.48;31.12.1995;235959;  ;IN  
1362759;27;-236.99;-236.99;0.00;739.74;28.9.1995;112237;B ;WD  
1363113;2;3.2;0.00;3.2;1211.15;28.2.1995;235959;  ;IN  
1363354;22;38.84;38.84;0.00;587.93;14.10.1995;105035;A ;DP  
1362920;11;1.84;0.00;1.84;738.13;30.11.1995;235959;  ;IN  
1362986;12;-235.72;-235.72;0.00;539.29;22.9.1995;91051;C ;TR  
1363348;16;128.54;128.54;0.00;128.61;10.6.1995;232723;B ;DP  
1362573;17;23.79;0.00;23.79;9537.99;31.5.1995;235959;  ;IN  
1362827;49;0.66;0.00;0.66;265.97;31.10.1995;235959;  ;IN  
1362637;4;0.29;0.00;0.29;236.13;31.3.1995;235959;  ;IN  
1363038;24;0.84;0.00;0.84;669.37;31.10.1995;235959;  ;IN  
1362825;9;11.41;11.41;0.00;92.20;25.3.1995;62534;B ;DP  
1363241;44;-477.46;-477.46;0.00;1564.17;21.12.1995;            ;M ;WD  
1362968;22;42.50;42.50;0.00;784.97;6.12.1995;162444;A ;DP  
1363140;9;0.35;0.00;0.35;277.26;31.5.1995;235959;  ;IN  
1362505;4;144.84;144.84;0.00;858.70;10.2.1995;181431;E ;DP  
1362970;4;0.34;0.00;0.34;275.30;30.4.1995;235959;  ;IN  
1363356;18;0.53;0.00;0.53;427.52;31.7.1995;235959;  ;IN  
1363017;3;0.00;0.00;0.00;2016.05;3.3.1995;151331;A ;IQ  
1362960;33;7.83;0.00;7.83;6273.27;31.12.1995;235959;  ;IN  
1362950;5;1.66;0.00;1.66;666.53;31.5.1995;235959;  ;IN  
1362980;25;150.27;150.27;0.00;388.88;27.12.1995;82346;E ;DP  
1363280;19;-20.00;-20.00;0.00;1155.90;14.6.1995;194918;A ;WD  
1362622;18;101.99;101.99;0.00;12281.42;22.6.1995;10255;A ;DP  
1363495;12;225.72;225.72;0.00;2765.53;17.5.1995;73456;A ;DP  
1362708;7;12.11;0.00;12.11;4857.85;31.3.1995;235959;  ;IN  
1363083;10;14.82;0.00;14.82;5940.86;31.5.1995;235959;  ;IN  
1362766;26;449.24;449.24;0.00;21885.51;2.6.1995;143509;A ;DP  
1362838;4;-45.41;-45.41;0.00;441.44;12.1.1995;81143;B ;WD  
1363173;19;193.70;193.70;0.00;380.90;23.10.1995;102501;A ;DP  
1362993;6;-178.38;-178.38;0.00;307.40;11.4.1995;153140;A ;TR  
1362687;23;-54.18;-54.18;0.00;205.61;28.10.1995;134552;B ;WD  
1362893;1;0.36;0.00;0.36;290.93;31.1.1995;235959;  ;IN  
1362702;2;-43.37;-43.37;0.00;466.47;8.1.1995;2911;B ;WD  
1363015;3;0.48;0.00;0.48;381.65;31.3.1995;235959;  ;IN  
1362879;2;0.41;0.00;0.41;327.15;28.2.1995;235959;  ;IN  
1362837;19;-735.14;-735.14;0.00;681.09;13.11.1995;164339;A ;TR  
1363233;2;0.16;0.00;0.16;128.09;31.1.1995;235959;  ;IN  
1363014;3;0.22;0.00;0.22;172.63;31.3.1995;235959;  ;IN  
1363060;3;2.48;0.00;2.48;1984.88;31.1.1995;235959;  ;IN  
1362827;47;36.76;36.76;0.00;265.31;26.10.1995;115459;A ;DP  
1362681;29;114.68;114.68;0.00;5359.39;22.11.1995;124436;B ;DP  
1362480;26;1.48;0.00;1.48;1187.97;31.12.1995;235959;  ;IN  
1362837;23;-60.00;-60.00;0.00;545.08;20.12.1995;201141;A ;WD  
1363228;5;0.39;0.00;0.39;312.39;31.5.1995;235959;  ;IN  
1363366;36;-710.37;-710.37;0.00;4832.87;18.12.1995;104911;B ;WD  
1363208;32;66.90;66.90;0.00;1610.08;26.11.1995;112133;A ;DP  
1363331;30;1.85;0.00;1.85;741.19;30.11.1995;235959;  ;IN  
1362624;12;0.16;0.00;0.16;127.13;30.6.1995;235959;  ;IN  
1362549;37;101.50;101.50;0.00;1166.36;15.10.1995;104553;B ;DP  
1363038;31;107.31;107.31;0.00;507.63;19.12.1995;82719;B ;DP  
1362721;11;-184.02;-184.02;0.00;13.78;18.8.1995;135135;B ;TR  
1363327;18;0.21;0.00;0.21;166.53;31.8.1995;235959;  ;IN  
1362877;22;183.68;183.68;0.00;266.34;22.8.1995;210619;E ;DP  
1363018;25;-236.65;-236.65;0.00;8867.63;18.7.1995;115059;C ;TR  
1363270;24;-140.00;-140.00;0.00;61.22;21.12.1995;85700;A ;WD  
1363047;17;0.00;0.00;0.00;417.00;31.8.1995;93447;C ;IQ  
1362857;11;2.75;0.00;2.75;1103.85;30.6.1995;235959;  ;IN  
1363296;15;24.43;24.43;0.00;2182.03;25.7.1995;1752;A ;DP  
1362966;10;0.12;0.00;0.12;99.63;31.5.1995;235959;  ;IN  
1363203;9;936.45;936.45;0.00;3168.37;7.8.1995;235705;E ;DP  
1362529;7;0.66;0.00;0.66;526.18;31.3.1995;235959;  ;IN  
1363018;36;-200.00;-200.00;0.00;7668.03;19.9.1995;223135;A ;WD  
1362590;6;1.37;0.00;1.37;550.13;30.6.1995;235959;  ;IN  
1363353;19;-200.00;-200.00;0.00;363.56;9.3.1995;14408;A ;WD  
1362925;28;-253.18;-253.18;0.00;1813.96;30.9.1995;142051;C ;TR  
1363237;8;0.94;0.00;0.94;752.98;31.8.1995;235959;  ;IN  
1362993;11;0.00;0.00;0.00;97.50;29.5.1995;194728;K ;IQ  
1362631;12;0.67;0.00;0.67;533.30;31.12.1995;235959;  ;IN  
1362686;8;0.22;0.00;0.22;172.45;30.6.1995;235959;  ;IN  
1363006;3;0.30;0.00;0.30;242.91;31.3.1995;235959;  ;IN  
1363462;14;61.68;61.68;0.00;277.05;11.8.1995;133355;B ;DP  
1362609;17;0.34;0.00;0.34;138.26;31.8.1995;235959;  ;IN  
1362568;12;44.05;44.05;0.00;106.02;19.7.1995;183127;A ;DP  
1362827;45;125.65;125.65;0.00;308.55;20.10.1995;181917;A ;DP  
1362909;9;1.43;0.00;1.43;1145.09;30.9.1995;235959;  ;IN  
1362511;9;-80.00;-80.00;0.00;285.04;28.3.1995;131230;A ;WD  
1363265;11;202.84;202.84;0.00;557.43;2.8.1995;155835;B ;DP  
1363216;1;0.17;0.00;0.17;136.69;31.1.1995;235959;  ;IN  
1362572;18;108.38;108.38;0.00;923.54;18.8.1995;92401;E ;DP  
1362718;6;4.71;0.00;4.71;1889.71;30.6.1995;235959;  ;IN  
1363247;25;-20.00;-20.00;0.00;90.56;11.9.1995;83800;A ;WD  
1363271;5;133.08;133.08;0.00;157.76;24.3.1995;92316;A ;DP  
1363057;20;-180.00;-180.00;0.00;1529.65;21.10.1995;144225;A ;WD  
1362557;28;-171.50;-171.50;0.00;128.69;23.12.1995;233555;A ;TR  
1362969;44;7.94;0.00;7.94;6363.48;30.11.1995;235959;  ;IN  
1362796;20;-60.00;-60.00;0.00;767.16;30.12.1995;101410;A ;WD  
1363264;27;-170.27;-170.27;0.00;353.74;20.8.1995;71030;K ;TR  
1363004;3;0.21;0.00;0.21;167.92;31.3.1995;235959;  ;IN  
1362930;9;1.24;0.00;1.24;995.90;31.3.1995;235959;  ;IN  
1363385;16;1.84;0.00;1.84;738.23;31.8.1995;235959;  ;IN  
1362839;2;-80.00;-80.00;0.00;4784.80;18.1.1995;223822;A ;WD  
1362681;25;458.11;458.11;0.00;4832.42;2.11.1995;            ;M ;DP  
1363371;8;0.95;0.00;0.95;379.06;30.4.1995;235959;  ;IN  
1362825;26;0.00;0.00;0.00;222.69;28.9.1995;123503;V ;IQ  
1363193;2;0.08;0.00;0.08;66.63;31.1.1995;235959;  ;IN  
1363046;7;-20.00;-20.00;0.00;247.48;27.5.1995;185324;A ;WD  
1363370;2;0.18;0.00;0.18;147.31;28.2.1995;235959;  ;IN  
1363128;10;2.75;0.00;2.75;2206.17;31.10.1995;235959;  ;IN  
1363348;15;0.00;0.00;0.00;0.07;4.5.1995;125928;C ;IQ  
1363205;6;0.18;0.00;0.18;141.04;31.3.1995;235959;  ;IN  
1363280;34;-140.00;-140.00;0.00;1500.13;2.12.1995;71859;A ;WD  
1363160;27;0.00;0.00;0.00;129.85;9.8.1995;223311;A ;IQ  
1362955;28;81.79;81.79;0.00;626.98;31.12.1995;121615;B ;DP  
1362502;2;320.37;320.37;0.00;549.47;8.2.1995;142529;A ;DP  
1362528;4;0.46;0.00;0.46;366.93;28.2.1995;235959;  ;IN  
1362729;4;0.15;0.00;0.15;121.01;30.4.1995;235959;  ;IN  
1362511;14;203.09;203.09;0.00;271.93;23.4.1995;81345;E ;DP  
1362940;26;0.97;0.00;0.97;778.84;31.12.1995;235959;  ;IN  
1363336;25;-267.85;-267.85;0.00;5.35;1.8.1995;114505;B ;WD  
1363210;2;0.14;0.00;0.14;112.53;28.2.1995;235959;  ;IN  
1363164;33;-40.00;-40.00;0.00;34.76;3.11.1995;131758;A ;WD  
1363337;27;0.00;0.00;0.00;7307.80;6.8.1995;122057;A ;IQ  
1362827;54;-80.00;-80.00;0.00;305.59;27.12.1995;83013;A ;WD  
1363387;2;0.06;0.00;0.06;44.25;31.1.1995;235959;  ;IN  
1363321;17;2.32;0.00;2.32;1860.83;31.5.1995;235959;  ;IN  
1363348;17;200.28;200.28;0.00;328.89;15.6.1995;214031;B ;DP  
1363343;33;-118.57;-118.57;0.00;2218.12;15.11.1995;150245;K ;TR  
1362573;33;273.37;273.37;0.00;10207.16;21.10.1995;123609;E ;DP  
1362972;9;-160.00;-160.00;0.00;86.77;28.4.1995;133322;A ;WD  
1363448;18;2.88;0.00;2.88;1153.60;30.6.1995;235959;  ;IN  
1362567;32;-41.21;-41.21;0.00;4438.67;11.7.1995;90536;B ;WD  
1362827;43;0.65;0.00;0.65;258.76;30.9.1995;235959;  ;IN  
1362530;1;-279.11;-279.11;0.00;290.74;17.1.1995;120032;B ;TR  
1363208;23;-110.72;-110.72;0.00;1388.17;22.10.1995;222659;C ;TR  
1362701;15;0.93;0.00;0.93;742.72;30.9.1995;235959;  ;IN  
1362650;1;0.19;0.00;0.19;155.85;31.1.1995;235959;  ;IN  
1362709;39;-60.00;-60.00;0.00;916.18;26.12.1995;131151;A ;WD  
1363284;20;-140.00;-140.00;0.00;301.81;16.6.1995;115015;A ;WD  
1362771;21;-180.00;-180.00;0.00;1803.91;12.12.1995;154009;A ;WD  
1362985;8;-40.00;-40.00;0.00;461.37;11.4.1995;202121;A ;WD  
1363040;3;0.58;0.00;0.58;460.82;31.3.1995;235959;  ;IN  
1362697;6;-125.28;-125.28;0.00;562.39;2.4.1995;94855;B ;TR  
1362549;14;-0.75;-0.75;0.00;872.92;27.5.1995;103142;  ;FU  
1362995;3;-40.00;-40.00;0.00;43.64;8.1.1995;125337;A ;WD  
1363029;17;0.23;0.00;0.23;185.08;30.9.1995;235959;  ;IN  
1363438;6;0.00;0.00;0.00;17.31;16.3.1995;142636;C ;IQ  
1363160;21;0.51;0.00;0.51;412.35;30.6.1995;235959;  ;IN  
1363438;21;0.18;0.00;0.18;145.17;30.9.1995;235959;  ;IN  
1362633;29;0.00;0.00;0.00;18.95;18.9.1995;104031;A ;IQ  
1363291;24;205.09;205.09;0.00;423.19;22.12.1995;101722;A ;DP  
1363276;24;-243.35;-243.35;0.00;1952.73;29.10.1995;100626;K ;TR  
1362993;3;377.08;377.08;0.00;525.12;6.3.1995;93124;A ;DP  
1362883;17;57.46;57.46;0.00;164.99;30.9.1995;162702;B ;DP  
1362711;11;0.21;0.00;0.21;165.99;31.5.1995;235959;  ;IN  
1363038;3;0.42;0.00;0.42;334.79;31.3.1995;235959;  ;IN  
1362926;20;-100.00;-100.00;0.00;1409.50;7.7.1995;213623;A ;WD  
1363343;4;991.28;991.28;0.00;1335.58;22.3.1995;            ;M ;DP  
1363308;9;-211.77;-211.77;0.00;190.01;7.6.1995;151317;B ;TR  
1362589;12;982.38;982.38;0.00;994.11;9.5.1995;140345;E ;DP  
1363271;30;0.53;0.00;0.53;422.08;30.11.1995;235959;  ;IN  
1362939;26;-80.00;-80.00;0.00;1133.31;15.9.1995;153050;A ;WD  
1363457;7;573.90;573.90;0.00;1773.54;30.3.1995;2149;A ;DP  
1363014;9;0.22;0.00;0.22;173.95;30.9.1995;235959;  ;IN  
1363241;19;-120.00;-120.00;0.00;38.21;18.6.1995;221508;A ;WD  
1362976;2;0.25;0.00;0.25;203.45;31.1.1995;235959;  ;IN  
1362568;20;-100.00;-100.00;0.00;303.88;11.9.1995;165432;A ;WD  
1362484;25;20.44;20.44;0.00;1287.85;25.10.1995;152623;B ;DP  
1362930;6;-145.42;-145.42;0.00;926.59;4.3.1995;            ;M ;WD  
1362693;18;-82.47;-82.47;0.00;82.46;29.10.1995;102705;V ;TR  
1362827;41;-183.52;-183.52;0.00;359.96;5.9.1995;123945;K ;TR  
1363468;34;-0.75;-0.75;0.00;184.46;18.11.1995;155104;  ;FU  
1363150;15;0.81;0.00;0.81;645.07;31.5.1995;235959;  ;IN  
1362827;52;-20.00;-20.00;0.00;384.63;26.11.1995;222338;A ;WD  
1362991;20;148.24;148.24;0.00;338.46;25.10.1995;3443;A ;DP  
1363029;10;77.24;77.24;0.00;180.04;15.6.1995;25452;B ;DP  
1363376;32;-855.66;-855.66;0.00;1525.49;15.12.1995;181427;A ;TR  
1363035;6;1.86;0.00;1.86;745.47;30.6.1995;235959;  ;IN  
1363280;4;0.00;0.00;0.00;1013.29;17.2.1995;55527;V ;IQ  
1363272;29;184.29;184.29;0.00;1715.57;23.11.1995;193125;A ;DP  
1362659;12;-0.75;-0.75;0.00;236.12;26.6.1995;201047;  ;FU  
1362587;14;0.00;0.00;0.00;1232.27;11.6.1995;214925;A ;IQ  
1363400;47;-31.23;-31.23;0.00;670.30;7.11.1995;13225;B ;WD  
1363035;9;1.87;0.00;1.87;751.07;30.9.1995;235959;  ;IN  
1362986;3;2.92;0.00;2.92;1170.20;31.3.1995;235959;  ;IN  
1362596;12;134.63;134.63;0.00;900.54;20.9.1995;163040;E ;DP  
1362557;22;-128.77;-128.77;0.00;128.77;6.12.1995;225000;A ;TR  
1363474;12;-20.00;-20.00;0.00;5129.97;16.8.1995;102011;A ;WD  
1362993;2;0.18;0.00;0.18;148.04;28.2.1995;235959;  ;IN  
1363038;10;0.00;0.00;0.00;1614.08;29.6.1995;205750;A ;IQ  
1363037;25;2.57;0.00;2.57;2054.92;31.12.1995;235959;  ;IN  
1362993;8;-40.00;-40.00;0.00;267.40;27.4.1995;141343;A ;WD  
1363311;27;0.37;0.00;0.37;299.67;31.12.1995;235959;  ;IN  
1362537;26;210.78;210.78;0.00;1660.23;10.12.1995;            ;M ;DP  
1362973;1;2.84;0.00;2.84;2276.76;31.1.1995;235959;  ;IN  
1362681;27;0.00;0.00;0.00;5049.78;9.11.1995;143158;V ;IQ  
1362985;3;1.83;0.00;1.83;734.42;28.2.1995;235959;  ;IN  
1362853;1;2.30;0.00;2.30;920.94;31.1.1995;235959;  ;IN  
1363347;2;1.99;0.00;1.99;798.23;28.2.1995;235959;  ;IN  
1363029;3;-40.00;-40.00;0.00;204.56;4.2.1995;182533;A ;WD  
1362827;40;0.00;0.00;0.00;543.48;1.9.1995;105428;K ;IQ  
1362806;30;0.00;0.00;0.00;201.82;22.12.1995;73719;C ;IQ  
1362658;9;0.30;0.00;0.30;237.72;30.9.1995;235959;  ;IN  
1363047;10;-49.76;-49.76;0.00;296.93;26.5.1995;160830;B ;WD  
1362665;30;-34.85;-34.85;0.00;2193.46;13.12.1995;            ;M ;WD  
1362580;11;442.71;442.71;0.00;603.17;19.7.1995;125124;E ;DP  
1363182;10;8.2;0.00;8.2;3215.79;31.10.1995;235959;  ;IN  
1363481;12;324.52;324.52;0.00;995.11;1.6.1995;            ;M ;DP  
1363400;26;0.08;0.00;0.08;62.08;30.6.1995;235959;  ;IN  
1363337;38;-457.69;-457.69;0.00;7940.96;12.12.1995;205308;K ;TR  
1362982;3;1.49;0.00;1.49;1193.86;31.1.1995;235959;  ;IN  
1362827;50;27.38;27.38;0.00;293.35;7.11.1995;152948;A ;DP  
1363276;1;2.3;0.00;2.3;814.39;31.1.1995;235959;  ;IN  
1363014;6;0.22;0.00;0.22;173.29;30.6.1995;235959;  ;IN  
1363257;39;-0.75;-0.75;0.00;866.48;12.10.1995;123413;  ;FU  
1363038;17;1.80;0.00;1.80;1438.49;31.8.1995;235959;  ;IN  
1362666;12;-42.35;-42.35;0.00;508.33;21.8.1995;93033;B ;WD  
1362791;24;35.55;35.55;0.00;759.98;24.9.1995;161102;A ;DP  
1363126;25;-180.00;-180.00;0.00;3785.91;30.10.1995;94219;A ;WD  
1363284;26;0.76;0.00;0.76;306.36;30.11.1995;235959;  ;IN  
1362509;7;88.13;88.13;0.00;133.65;29.1.1995;194315;B ;DP  
1362993;7;0.00;0.00;0.00;307.40;24.4.1995;15228;V ;IQ  
1362883;26;0.37;0.00;0.37;149.74;31.12.1995;235959;  ;IN  
1362936;2;1.87;0.00;1.87;750.28;28.2.1995;235959;  ;IN  
1363392;9;-271.36;-271.36;0.00;113.40;6.4.1995;160717;C ;TR  
1363288;7;3.40;0.00;3.40;1362.35;28.2.1995;235959;  ;IN  
1362777;33;182.61;182.61;0.00;553.39;7.8.1995;134038;B ;DP  
1363167;21;1.49;0.00;1.49;597.80;31.8.1995;235959;  ;IN  
1362804;7;0.02;0.00;0.02;16.58;31.3.1995;235959;  ;IN  
1363290;2;2.79;0.00;2.79;2234.97;28.2.1995;235959;  ;IN  
1363147;22;-656.32;-656.32;0.00;1547.85;18.10.1995;162417;A ;TR  
1362746;17;84.03;84.03;0.00;2685.53;30.12.1995;145456;B ;DP  
1363200;10;171.49;171.49;0.00;1149.54;15.4.1995;164622;A ;DP  
1363022;3;0.17;0.00;0.17;138.47;31.3.1995;235959;  ;IN  
1362976;3;-40.00;-40.00;0.00;163.45;10.2.1995;60805;A ;WD  
1363389;27;0.03;0.00;0.03;10.80;30.9.1995;235959;  ;IN  
1362761;22;1.22;0.00;1.22;488.23;31.10.1995;235959;  ;IN  
1363382;20;47.16;47.16;0.00;288.34;27.10.1995;154406;A ;DP  
1362827;38;319.29;319.29;0.00;542.12;25.8.1995;153559;E ;DP  
1363264;30;57.85;57.85;0.00;269.98;19.9.1995;84247;B ;DP  
1362659;32;-160.00;-160.00;0.00;494.39;21.10.1995;180954;A ;WD  
1362980;14;-62.11;-62.11;0.00;73.08;23.12.1995;125828;B ;WD  
1363296;1;43.00;43.00;0.00;2328.95;12.1.1995;80208;A ;DP  
1363321;34;1.80;0.00;1.80;1442.26;30.11.1995;235959;  ;IN  
1363142;6;0.50;0.00;0.50;401.62;30.6.1995;235959;  ;IN  
1363334;28;192.50;192.50;0.00;213.08;27.12.1995;142048;A ;DP  
1363215;16;-120.00;-120.00;0.00;736.42;28.11.1995;143548;A ;WD  
1362568;16;0.11;0.00;0.11;89.27;31.7.1995;235959;  ;IN  
1362721;9;0.25;0.00;0.25;197.55;30.6.1995;235959;  ;IN  
1363366;4;0.58;0.00;0.58;467.61;30.4.1995;235959;  ;IN  
1363209;10;0.00;0.00;0.00;816.93;2.3.1995;135337;C ;IQ  
1362497;28;0.64;0.00;0.64;256.69;30.9.1995;235959;  ;IN  
1362973;3;0.00;0.00;0.00;2032.95;18.2.1995;132440;V ;IQ  
1363176;1;-0.75;-0.75;0.00;174.54;20.1.1995;121442;  ;FU  
1363251;35;11.68;0.00;11.68;4684.96;30.9.1995;235959;  ;IN  
1363234;4;0.00;0.00;0.00;31.13;21.2.1995;134801;V ;IQ  
1362681;23;-40.00;-40.00;0.00;4368.85;18.10.1995;154315;A ;WD  
1362555;15;0.02;0.00;0.02;16.82;30.6.1995;235959;  ;IN  
1363387;19;120.06;120.06;0.00;419.87;26.9.1995;25223;B ;DP  
1363247;6;132.91;132.91;0.00;658.41;10.2.1995;60348;A ;DP  
1362972;3;0.62;0.00;0.62;495.17;28.2.1995;235959;  ;IN  
1362590;1;1.35;0.00;1.35;543.30;31.1.1995;235959;  ;IN  
1362596;26;0.65;0.00;0.65;259.05;31.12.1995;235959;  ;IN  
1363018;3;-80.00;-80.00;0.00;12189.92;20.1.1995;65436;A ;WD  
1363455;9;0.32;0.00;0.32;254.69;30.9.1995;235959;  ;IN  
1362827;48;0.00;0.00;0.00;265.31;26.10.1995;115611;A ;IQ  
1362837;15;1000.24;1000.24;0.00;1617.60;17.10.1995;93030;E ;DP  
1363328;11;0.13;0.00;0.13;103.69;30.11.1995;235959;  ;IN  
